tran_date	curr_code	std_rate
2016/1/29	NZD 	21.78288
2016/1/29	PEN 	9.670456
2016/1/29	PHP 	0.704329
2016/1/29	PLN 	8.23368
2016/1/29	RUB 	0.443929
2016/1/29	SEK 	3.91654
2016/1/29	SGD 	23.590536
2016/1/29	THB 	0.941361
2016/1/29	TRY 	11.371713
2016/1/29	USD 	33.6
2016/1/29	UST 	33.6
2016/1/29	ZAR 	2.115456
2016/1/30	AUD 	23.83766
2016/1/30	AUT 	23.83766
2016/1/30	BRL 	8.41229
2016/1/30	CAD 	24.075267
2016/1/30	CHF 	32.887021
2016/1/30	CNH 	5.102737
2016/1/30	CNT 	5.102737
2016/1/30	CNY 	5.117559
2016/1/30	COP 	0.010251
2016/1/30	DKK 	4.883606
2016/1/30	EGP 	4.297519
2016/1/30	EUR 	36.44968
2016/1/30	GBP 	47.93106
2016/1/30	HKD 	4.324581
2016/1/30	HUF 	0.117145
2016/1/30	IDR 	0.002462
2016/1/30	INR 	0.495728
2016/1/30	JPT 	0.277778
2016/1/30	JPY 	0.277778
2016/1/30	KRW 	0.027858
2016/1/30	MXN 	1.858038
2016/1/30	MYR 	8.111366
2016/1/30	NOK 	3.877353
2016/1/30	NTD 	1
2016/1/30	NZD 	21.815295
2016/1/30	PEN 	9.684847
2016/1/30	PHP 	0.705377
2016/1/30	PLN 	8.245932
2016/1/30	RUB 	0.444589
2016/1/30	SEK 	3.922369
2016/1/30	SGD 	23.625641
2016/1/30	THB 	0.942762
2016/1/30	TRY 	11.388635
2016/1/30	USD 	33.65
2016/1/30	UST 	33.65
2016/1/30	ZAR 	2.118604
2016/1/31	AUD 	23.83766
2016/1/31	AUT 	23.83766
2016/1/31	BRL 	8.41229
2016/1/31	CAD 	24.075267
2016/1/31	CHF 	32.887021
2016/1/31	CNH 	5.102737
2016/1/31	CNT 	5.102737
2016/1/31	CNY 	5.117559
2016/1/31	COP 	0.010251
2016/1/31	DKK 	4.883606
2016/1/31	EGP 	4.297519
2016/1/31	EUR 	36.44968
2016/1/31	GBP 	47.93106
2016/1/31	HKD 	4.324581
2016/1/31	HUF 	0.117145
2016/1/31	IDR 	0.002462
2016/1/31	INR 	0.495728
2016/1/31	JPT 	0.277778
2016/1/31	JPY 	0.277778
2016/1/31	KRW 	0.027858
2016/1/31	MXN 	1.858038
2016/1/31	MYR 	8.111366
2016/1/31	NOK 	3.877353
2016/1/31	NTD 	1
2016/1/31	NZD 	21.815295
2016/5/5	HUF 	0.118121
2016/5/5	IDR 	0.002424
2016/5/5	INR 	0.486401
2016/5/5	JPT 	0.301855
2016/5/5	JPY 	0.301855
2016/5/5	KRW 	0.027716
2016/5/5	MXN 	1.809489
2016/5/5	MYR 	8.066622
2016/5/5	NOK 	3.965194
2016/5/5	NTD 	1
2016/5/5	NZD 	22.288327
2016/5/5	PEN 	9.748291
2016/5/5	PHP 	0.683131
2016/5/5	PLN 	8.37329
2016/5/5	RUB 	0.492642
2016/5/5	SEK 	3.99302
2016/5/5	SGD 	23.824135
2016/5/5	THB 	0.920376
2016/5/5	TRY 	11.067925
2016/5/5	USD 	32.377
2016/5/5	UST 	32.377
2016/5/5	ZAR 	2.162821
2016/5/6	AUD 	23.881162
2016/5/6	AUT 	23.881162
2016/5/6	BRL 	9.25449
2016/5/6	CAD 	25.108064
2016/5/6	CHF 	33.338819
2016/5/6	CNH 	4.973759
2016/5/6	CNT 	4.973759
2016/5/6	CNY 	4.989148
2016/5/6	COP 	0.010962
2016/5/6	DKK 	4.969413
2016/5/6	EGP 	3.650288
2016/5/6	EUR 	36.965886
2016/5/6	GBP 	46.770516
2016/5/6	HKD 	4.176158
2016/5/6	HUF 	0.117554
2016/5/6	IDR 	0.002426
2016/5/6	INR 	0.486664
2016/5/6	JPT 	0.302577
2016/5/6	JPY 	0.302577
2016/5/6	KRW 	0.027719
2016/5/6	MXN 	1.813624
2016/5/6	MYR 	8.089854
2016/5/6	NOK 	3.952105
2016/5/6	NTD 	1
2016/5/6	NZD 	22.189255
2016/5/6	PEN 	9.788301
2016/5/6	PHP 	0.68808
2016/5/6	PLN 	8.338135
